Protein-coding Genes,High Temp log2FC,High Temp FDR,,,,,,,
YLR247C,0.27116941,0.064692596,,,,,,,
YOR037W,0.522566073,0.041316939,,,,,,,
YAL010C,0.393737389,0.045249157,,,,,,,
YPR185W,0.555509983,0.040705582,,,,,,,
YBR200W,0.420570153,0.046919313,,,,,,,
YPR085C,0.353685615,0.042384259,,,,,,,
YJL183W,-0.361928403,0.041631751,,,,,,,
YCL005W-A,-0.407168138,0.041991351,,,,,,,
YGR044C,0.414508159,0.043142797,,,,,,,
YDR437W,0.771523267,0.043133242,,,,,,,
YHR064C,-0.666365995,0.050374402,,,,,,,
YNL085W,0.274475966,0.076735676,,,,,,,
YPR020W,-0.58437368,0.052334144,,,,,,,
YGL248W,0.3014561,0.056970997,,,,,,,
YML099C,0.334993682,0.052334144,,,,,,,
YBL086C,0.525504442,0.04861181,,,,,,,
YOL051W,0.469415028,0.063701109,,,,,,,
YJL020C,0.424265186,0.058057078,,,,,,,
YBR156C,0.311729188,0.072407003,,,,,,,
YOL138C,0.29387853,0.058249919,,,,,,,
YNL083W,-0.386741143,0.064982232,,,,,,,
YDR016C,-0.55657848,0.048989583,,,,,,,
YPL092W,-0.619652983,0.036819141,,,,,,,
YDR421W,0.324951768,0.048811719,,,,,,,
YDR322W,-0.341798689,0.071161968,,,,,,,
YKL162C,0.353796261,0.037867707,,,,,,,
YIL094C,-0.385560353,0.055779816,,,,,,,
YBL060W,0.300633905,0.066739775,,,,,,,
YFR041C,-0.299629526,0.051896682,,,,,,,
YAL024C,0.330306224,0.041394303,,,,,,,
YDL063C,-0.412626628,0.060419971,,,,,,,
YIL041W,-0.278361922,0.085394683,,,,,,,
YHL023C,0.287523423,0.059497206,,,,,,,
YMR268C,0.325208529,0.050292048,,,,,,,
YOL009C,0.500814585,0.060912267,,,,,,,
YMR033W,-0.272921395,0.064978774,,,,,,,
YMR311C,0.60954537,0.072407003,,,,,,,
YLR452C,0.328770185,0.068184411,,,,,,,
YDL020C,0.410317418,0.078940116,,,,,,,
YLR187W,0.445160985,0.040792551,,,,,,,
YKL051W,-0.271114623,0.081250001,,,,,,,
YDR479C,0.249657737,0.082548348,,,,,,,
YDR176W,0.324470826,0.079539464,,,,,,,
YER008C,0.303389348,0.089936123,,,,,,,
YPL116W,0.264011838,0.102243281,,,,,,,
YDR004W,0.255181917,0.079712867,,,,,,,
YOL108C,0.554731374,0.076880047,,,,,,,
YHR177W,0.722626827,0.021158964,,,,,,,
YJR041C,-0.341291723,0.0598969,,,,,,,
YNR055C,-0.380872166,0.073213488,,,,,,,
YGR233C,0.238217088,0.0903363,,,,,,,
YPL067C,0.458663206,0.067373834,,,,,,,
YLL002W,-0.322898413,0.065914684,,,,,,,
YNL010W,-0.689775028,0.076735676,,,,,,,
YDR058C,0.371647991,0.058761172,,,,,,,
YNL306W,0.505353872,0.090883848,,,,,,,
YLR078C,-0.254064056,0.102265288,,,,,,,
YGR189C,0.339706937,0.103282958,,,,,,,
YDR377W,-0.433041366,0.094076469,,,,,,,
YGL110C,0.27270914,0.095760904,,,,,,,
YDR322C-A,-0.294816686,0.118245484,,,,,,,
YKL101W,0.410418045,0.094519205,,,,,,,
YDR493W,-0.292370921,0.097466372,,,,,,,
YHR084W,0.334551455,0.098673349,,,,,,,
YDR512C,0.322735868,0.098583017,,,,,,,
YDR234W,-0.588983957,0.005580599,,,,,,,
YCR019W,0.347036325,0.09347201,,,,,,,
YCL038C,-0.571502477,0.095964535,,,,,,,
YNL090W,0.311138801,0.098583017,,,,,,,
YPR018W,0.413942514,0.104500013,,,,,,,
YDR137W,0.234796001,0.11091633,,,,,,,
YGL215W,0.48172113,0.112480792,,,,,,,
YJR075W,-0.21881555,0.149268848,,,,,,,
YLR425W,0.277054997,0.106279441,,,,,,,
YBR096W,0.289110695,0.083980524,,,,,,,
YBR213W,0.558206789,0.104670397,,,,,,,
YNL237W,0.22124354,0.135176887,,,,,,,
YGL213C,-0.261390527,0.089330468,,,,,,,
YGR147C,0.310760973,0.108156721,,,,,,,
YIL156W-B,-0.424190495,0.113765895,,,,,,,
YKL155C,0.230293115,0.144332065,,,,,,,
YPR089W,0.291763037,0.133374943,,,,,,,
YPR139C,0.247826419,0.142760017,,,,,,,
YNR011C,0.308880778,0.120426331,,,,,,,
YOL148C,0.313490207,0.082330764,,,,,,,
YDR174W,-0.325161408,0.137472522,,,,,,,
YBR290W,0.257013933,0.144332065,,,,,,,
YLR173W,0.27182091,0.129945589,,,,,,,
YJL166W,-0.37663443,0.14037379,,,,,,,
YNL177C,0.376304717,0.130666755,,,,,,,
YPR063C,-0.230953169,0.141999467,,,,,,,
YAL001C,0.220544757,0.155718916,,,,,,,
YMR162C,0.20715628,0.134634319,,,,,,,
YGR158C,-0.27463875,0.135817384,,,,,,,
YAL034W-A,0.431577826,0.129945589,,,,,,,
YKR085C,-0.202384023,0.143355354,,,,,,,
YKL078W,-0.47819238,0.09332497,,,,,,,
YGR165W,-0.211481719,0.158896103,,,,,,,
YFL014W,-0.395562409,0.064646832,,,,,,,
YDR198C,0.280707482,0.089408064,,,,,,,
YGR210C,0.225219602,0.171660951,,,,,,,
YNL279W,0.458582343,0.077382627,,,,,,,
YKL119C,-0.435377966,0.135658861,,,,,,,
YKL175W,0.288643433,0.094892997,,,,,,,
YPL084W,0.199173197,0.198458978,,,,,,,
YPL188W,0.238420656,0.193464069,,,,,,,
YNL027W,0.213169971,0.189972388,,,,,,,
YKL043W,0.594330459,0.098116444,,,,,,,
YBR280C,0.244251214,0.175625636,,,,,,,
YPR095C,0.195064723,0.19896177,,,,,,,
YPR167C,-0.362821867,0.120065149,,,,,,,
YLR423C,0.234260367,0.193449722,,,,,,,
YOR301W,0.339107313,0.15699286,,,,,,,
YNL294C,0.312869513,0.173109571,,,,,,,
YJR133W,-0.273828826,0.149181073,,,,,,,
YFL013C,0.270437183,0.179736027,,,,,,,
YBL001C,-0.557155125,0.170516036,,,,,,,
YER002W,0.412054595,0.178947245,,,,,,,
YDL122W,0.288333667,0.179198555,,,,,,,
YDR121W,0.268631711,0.11199574,,,,,,,
YIL134W,0.342106558,0.198500528,,,,,,,
YDR161W,-0.216818008,0.190525615,,,,,,,
YLR330W,0.324903336,0.207639365,,,,,,,
YDR393W,0.317720369,0.204963066,,,,,,,
YDR166C,0.197131051,0.215820677,,,,,,,
YER182W,-0.181982201,0.239632843,,,,,,,
YOR118W,0.221023756,0.171358274,,,,,,,
YDL235C,0.316063993,0.201915884,,,,,,,
YCR065W,-0.193868725,0.23503855,,,,,,,
YGR186W,0.193720464,0.247338749,,,,,,,
YIR023W,0.278891695,0.221907589,,,,,,,
YHR124W,0.354021695,0.115384139,,,,,,,
YDL144C,0.301338303,0.218094985,,,,,,,
YIL084C,0.281071036,0.190768292,,,,,,,
YGL079W,0.206723822,0.204587142,,,,,,,
YJR092W,0.162885177,0.244504786,,,,,,,
YKL114C,-0.201054623,0.212846889,,,,,,,
YGR105W,-0.175417184,0.272209064,,,,,,,
YDL237W,-0.202395094,0.210064393,,,,,,,
YJR124C,-0.299633073,0.232652158,,,,,,,
YOL030W,-0.211589312,0.243457257,,,,,,,
YDR089W,-0.253828488,0.24756226,,,,,,,
YPL133C,0.206722832,0.212052042,,,,,,,
YOR094W,-0.216571278,0.268477232,,,,,,,
YER152C,0.222623651,0.150796446,,,,,,,
YHL020C,0.284256303,0.242564747,,,,,,,
YKL033W,0.211992956,0.250361418,,,,,,,
YDL056W,0.222315203,0.258972951,,,,,,,
YBR028C,0.237497459,0.267770976,,,,,,,
YKL194C,-0.166965937,0.282268989,,,,,,,
YGR111W,-0.2326661,0.263657025,,,,,,,
YBR007C,0.256669647,0.246147314,,,,,,,
YPR097W,0.158058329,0.306411661,,,,,,,
YPR127W,-0.34771223,0.168697145,,,,,,,
YIR032C,-0.83747476,0.13674467,,,,,,,
YMR014W,0.335610514,0.268152711,,,,,,,
YBL095W,0.15186699,0.306108006,,,,,,,
YPR201W,0.684784761,0.193464069,,,,,,,
YGL196W,-0.202380874,0.26940524,,,,,,,
YDR262W,0.20334136,0.303951258,,,,,,,
YDR462W,0.208450879,0.256892985,,,,,,,
YKL116C,-0.158658898,0.301452059,,,,,,,
YGR167W,0.260718687,0.282131086,,,,,,,
YLR085C,0.190633743,0.303262224,,,,,,,
YGL155W,0.164937385,0.293645673,,,,,,,
YNL084C,-0.1619829,0.308307706,,,,,,,
YHL027W,0.247614755,0.247894459,,,,,,,
YBL033C,0.219410624,0.285328728,,,,,,,
YMR059W,0.278024814,0.195720472,,,,,,,
YDR495C,0.163616422,0.280480516,,,,,,,
YGR014W,0.202146537,0.304085354,,,,,,,
YLR138W,0.202290286,0.264912048,,,,,,,
YOR052C,0.212741981,0.265587841,,,,,,,
YFR049W,-0.240481943,0.292874286,,,,,,,
YKL103C,-0.233204434,0.306411661,,,,,,,
YHR194W,0.182208992,0.240516223,,,,,,,
YGL160W,0.231876405,0.316927473,,,,,,,
YCL032W,0.146474164,0.35016517,,,,,,,
YBR179C,0.143837281,0.345954861,,,,,,,
YGL172W,0.149973081,0.314960156,,,,,,,
YFR001W,0.295275616,0.292975468,,,,,,,
YPR161C,0.139352805,0.360881209,,,,,,,
YGR113W,0.151895963,0.337611456,,,,,,,
YNL094W,0.178268401,0.344523745,,,,,,,
YLR319C,0.128790592,0.370391358,,,,,,,
YJR112W,0.252079444,0.238634126,,,,,,,
YJL062W-A,0.136749395,0.349484737,,,,,,,
YGL023C,0.231331193,0.351315754,,,,,,,
YOR188W,0.188427395,0.353138331,,,,,,,
YLR181C,0.128731574,0.385712309,,,,,,,
YJL127C,0.171331678,0.304516566,,,,,,,
YFR048W,0.15581964,0.363652922,,,,,,,
YFL031W,0.185244228,0.357122599,,,,,,,
YMR244W,-0.451203697,0.094892997,,,,,,,
YDL117W,0.160402138,0.336012678,,,,,,,
YCR028C,-0.168253077,0.318734922,,,,,,,
YLR107W,-0.202107158,0.285849967,,,,,,,
YLR055C,0.179760014,0.353387956,,,,,,,
YER170W,0.178365469,0.307186907,,,,,,,
YER010C,0.191341348,0.33958699,,,,,,,
YPL011C,0.199561199,0.353191131,,,,,,,
YLR203C,-0.133489939,0.406957231,,,,,,,
YPL228W,-0.160477665,0.357276517,,,,,,,
YDR150W,0.160645413,0.296267195,,,,,,,
YBR268W,0.228268618,0.378961802,,,,,,,
YGR086C,-0.183271647,0.362938785,,,,,,,
YML103C,0.126303592,0.418437544,,,,,,,
YIL118W,0.240379583,0.386123725,,,,,,,
YHR030C,0.199435813,0.355117629,,,,,,,
YOR211C,-0.179897911,0.364563654,,,,,,,
YBL007C,0.146856484,0.439125615,,,,,,,
YLR352W,0.119065663,0.423624942,,,,,,,
YMR215W,-0.231116917,0.336080768,,,,,,,
YBR286W,-0.175570373,0.424124441,,,,,,,
YNL233W,0.141264487,0.403876812,,,,,,,
YBR073W,0.128983149,0.445119853,,,,,,,
YER080W,-0.129922068,0.444794772,,,,,,,
YKR016W,-0.170959652,0.431443959,,,,,,,
YOR084W,0.185023656,0.259452158,,,,,,,
YLL032C,0.144504919,0.403778657,,,,,,,
YPR153W,-0.298726148,0.357924624,,,,,,,
YJL123C,0.17614344,0.44688752,,,,,,,
YJL039C,-0.215111274,0.429663992,,,,,,,
YMR312W,0.177551676,0.443465114,,,,,,,
YJL106W,0.245333001,0.371579248,,,,,,,
YKR023W,0.265302742,0.41366458,,,,,,,
YHR090C,-0.157271725,0.422405541,,,,,,,
YGR266W,-0.148852099,0.410622143,,,,,,,
YCR046C,0.154552346,0.403935984,,,,,,,
YDR388W,0.171658213,0.457115884,,,,,,,
YFL029C,0.132410026,0.425422215,,,,,,,
YPL150W,0.116782299,0.422269229,,,,,,,
YMR265C,0.183637578,0.432150516,,,,,,,
YJR005W,-0.163496153,0.448730855,,,,,,,
YDR028C,0.118530218,0.491986358,,,,,,,
YNL291C,0.136674584,0.464548195,,,,,,,
YBR171W,0.186380981,0.433783005,,,,,,,
YMR200W,0.148983499,0.499495816,,,,,,,
YPL129W,-0.115278703,0.468789183,,,,,,,
YDR104C,0.113499791,0.488837334,,,,,,,
YDL215C,-0.222608818,0.488445642,,,,,,,
YOL026C,0.184335631,0.412517865,,,,,,,
YDL113C,0.10139961,0.516929951,,,,,,,
YKL138C,-0.111077899,0.500752001,,,,,,,
YPL031C,0.156908811,0.444477206,,,,,,,
YDR346C,-0.11386418,0.541000128,,,,,,,
YPR191W,-0.118631762,0.548547184,,,,,,,
YKL167C,-0.188027795,0.490479455,,,,,,,
YPL254W,-0.10317158,0.519831435,,,,,,,
YLR014C,-0.169050523,0.437637214,,,,,,,
YDR470C,-0.107065016,0.477903712,,,,,,,
YIL166C,-0.159434817,0.508540121,,,,,,,
YDR293C,0.127041896,0.551735809,,,,,,,
YIL019W,0.180461797,0.521352226,,,,,,,
YFR033C,0.227031245,0.513086274,,,,,,,
YKL015W,-0.127113401,0.531538955,,,,,,,
YGL106W,-0.098225998,0.544203216,,,,,,,
YJR086W,-0.233630877,0.51363897,,,,,,,
YEL036C,-0.111990268,0.557244207,,,,,,,
YIL067C,0.129399094,0.500659073,,,,,,,
YDR459C,0.104133191,0.511458186,,,,,,,
YBR193C,0.124156433,0.483683174,,,,,,,
YLR099W-A,0.122189282,0.558272357,,,,,,,
YNL080C,0.100472653,0.501505783,,,,,,,
YOR296W,0.120508425,0.564584646,,,,,,,
YLR248W,0.106787998,0.600082085,,,,,,,
YDL170W,-0.14242531,0.551427325,,,,,,,
YHR187W,0.145818729,0.558272357,,,,,,,
YJL087C,0.123597965,0.5630328,,,,,,,
YIL093C,-0.102593937,0.556038987,,,,,,,
YNL051W,0.120904411,0.558272357,,,,,,,
YPL041C,-0.173470423,0.526480041,,,,,,,
YBL015W,0.193393064,0.454220435,,,,,,,
YKL098W,0.103387637,0.568582644,,,,,,,
YKL178C,0.174151819,0.485329901,,,,,,,
YOR035C,-0.089093047,0.595583076,,,,,,,
YPR037C,-0.113354346,0.57723149,,,,,,,
YDR362C,-0.091841502,0.609328239,,,,,,,
YBL107C,-0.09876865,0.565074042,,,,,,,
YBR043C,0.087653198,0.61547465,,,,,,,
YMR065W,-0.150071035,0.558272357,,,,,,,
YDR306C,0.104042184,0.60163113,,,,,,,
YFR025C,-0.085291069,0.619059442,,,,,,,
YNR039C,0.074578476,0.64015496,,,,,,,
YMR289W,0.082431055,0.62844844,,,,,,,
YPR006C,-0.151852014,0.547701508,,,,,,,
YHR112C,0.080300175,0.650536202,,,,,,,
YGR099W,-0.08214422,0.644817174,,,,,,,
YMR063W,-0.140945038,0.62844844,,,,,,,
YPR055W,-0.12930991,0.649950239,,,,,,,
YDR061W,-0.077455696,0.650536202,,,,,,,
YBR276C,0.072751901,0.664129125,,,,,,,
YMR100W,0.078967007,0.646436043,,,,,,,
YHR025W,-0.105485323,0.622625628,,,,,,,
YHR151C,0.098919693,0.563231033,,,,,,,
YMR302C,0.07855099,0.695649449,,,,,,,
YOR043W,0.071166583,0.688326728,,,,,,,
YCL034W,-0.078869624,0.660206477,,,,,,,
YOL098C,-0.070460403,0.688748326,,,,,,,
YMR286W,-0.10001943,0.664143374,,,,,,,
YLR312W-A,-0.072574056,0.671049695,,,,,,,
YOL137W,-0.119749862,0.683848874,,,,,,,
YDL213C,0.11797314,0.677678736,,,,,,,
YLL006W,-0.121215709,0.695783686,,,,,,,
YMR127C,-0.123784775,0.695783686,,,,,,,
YGR157W,-0.116480454,0.713183769,,,,,,,
YOL073C,0.064824024,0.724322597,,,,,,,
YDR229W,0.159666062,0.679506933,,,,,,,
YMR123W,-0.079297322,0.681048581,,,,,,,
YMR158W,0.062753142,0.696297859,,,,,,,
YGL194C,0.122981968,0.683014702,,,,,,,
YDR254W,-0.129381197,0.682877442,,,,,,,
YNR063W,0.102998456,0.708547815,,,,,,,
YKR008W,0.077495895,0.713288754,,,,,,,
YCL052C,-0.05519832,0.76366211,,,,,,,
YIR011C,0.069601413,0.74626611,,,,,,,
YOL003C,0.068081853,0.712956967,,,,,,,
YDR054C,0.05996714,0.766407388,,,,,,,
YOL129W,-0.057978778,0.769376956,,,,,,,
YIL140W,0.061596337,0.723207341,,,,,,,
YAL009W,0.063505188,0.750717194,,,,,,,
YMR214W,0.069057983,0.742480081,,,,,,,
YIL108W,0.056258702,0.750379604,,,,,,,
YJL054W,0.051195148,0.767563413,,,,,,,
YPL118W,0.065136014,0.768916406,,,,,,,
YDR090C,0.060015013,0.767729006,,,,,,,
YMR225C,-0.063791414,0.765743435,,,,,,,
YDR457W,0.061705724,0.754289327,,,,,,,
YKL004W,-0.054353097,0.776566355,,,,,,,
YGR076C,-0.047992033,0.791946613,,,,,,,
YJL071W,-0.061145705,0.736280239,,,,,,,
YLL028W,-0.089437617,0.715425178,,,,,,,
YKL014C,-0.067087393,0.780287944,,,,,,,
YLR414C,0.097993167,0.674559465,,,,,,,
YGL116W,0.070566565,0.765986286,,,,,,,
YBR053C,-0.045086506,0.802079129,,,,,,,
YNL115C,0.054889958,0.81366055,,,,,,,
YDR332W,0.056398816,0.793312018,,,,,,,
YDL086W,-0.043515615,0.821983979,,,,,,,
YBR141C,0.126245844,0.814923365,,,,,,,
YNL206C,-0.036652366,0.831825192,,,,,,,
YLR295C,0.046984005,0.837790558,,,,,,,
YMR228W,-0.046906272,0.818113689,,,,,,,
YJL049W,0.048608597,0.813993049,,,,,,,
YBR167C,0.052560476,0.83399548,,,,,,,
YKL181W,0.041121123,0.851999402,,,,,,,
YNL131W,-0.041823444,0.853984601,,,,,,,
YGR229C,0.042800169,0.851397449,,,,,,,
YGR125W,0.03911464,0.841153259,,,,,,,
YOR132W,-0.035287401,0.848196046,,,,,,,
YCR098C,0.123797422,0.826510605,,,,,,,
YPL050C,-0.039675127,0.844441021,,,,,,,
YHR073W,0.033917642,0.860929457,,,,,,,
YPL214C,-0.047077522,0.847171491,,,,,,,
YMR091C,0.046144262,0.859668556,,,,,,,
YER127W,0.055996219,0.853984601,,,,,,,
YLR063W,-0.053983226,0.851615982,,,,,,,
YNR018W,-0.030975779,0.873115282,,,,,,,
YKR001C,0.031172732,0.890105582,,,,,,,
YLR451W,0.025096301,0.894727418,,,,,,,
YIL090W,0.028143697,0.885658714,,,,,,,
YHR120W,0.031887476,0.874234466,,,,,,,
YOR174W,-0.033163448,0.890414285,,,,,,,
YPR169W,-0.030650845,0.889610037,,,,,,,
YLR084C,-0.031658779,0.879452647,,,,,,,
YDR320C-A,0.03150921,0.894727418,,,,,,,
YGL064C,0.028708086,0.898942104,,,,,,,
YPR061C,0.041909919,0.883264242,,,,,,,
YIL098C,0.040869465,0.89790476,,,,,,,
YOR322C,0.022527471,0.906961795,,,,,,,
YGL019W,-0.024634612,0.906961795,,,,,,,
YBL093C,0.026608932,0.893574559,,,,,,,
YPL023C,0.021822467,0.913666512,,,,,,,
YKL143W,-0.029323692,0.893565411,,,,,,,
YLR023C,-0.033091243,0.914102412,,,,,,,
YCR061W,-0.027587643,0.905788878,,,,,,,
YIL157C,-0.021027695,0.920101388,,,,,,,
YGR110W,0.037374476,0.90876397,,,,,,,
YDR079W,0.021138607,0.919069692,,,,,,,
YGL086W,0.019206821,0.923445613,,,,,,,
YDL046W,-0.023005896,0.937603748,,,,,,,
YJL057C,0.016264217,0.940032403,,,,,,,
YHL008C,0.027773767,0.940094674,,,,,,,
YGR150C,-0.013676693,0.946141338,,,,,,,
YOR252W,0.019963663,0.945942753,,,,,,,
YML007W,-0.013703438,0.961653329,,,,,,,
YJL108C,0.021310954,0.961653329,,,,,,,
YHR067W,-0.012810699,0.962567266,,,,,,,
YCR081W,-0.015501701,0.961653329,,,,,,,
YOR305W,0.015774893,0.962921487,,,,,,,
YAL053W,-0.009841658,0.96983316,,,,,,,
YDR108W,0.011439355,0.963215304,,,,,,,
YGR235C,0.00961587,0.971336791,,,,,,,
YER118C,-0.008853236,0.96983316,,,,,,,
YJR022W,0.019418114,0.971677825,,,,,,,
YGL045W,-0.017074963,0.967741365,,,,,,,
YMR196W,0.009142239,0.978113004,,,,,,,
YLR104W,-0.007781009,0.980310423,,,,,,,
YJL025W,-0.010072005,0.983095608,,,,,,,
YER022W,0.006800789,0.98442824,,,,,,,
YDL025C,-0.006949989,0.98442824,,,,,,,
YPL260W,-0.004046843,0.992305891,,,,,,,
YDL124W,0.002940793,0.996842593,,,,,,,
YDR217C,0.003925175,0.994350819,,,,,,,
YML127W,0.001839149,0.998421131,,,,,,,
YGR033C,0.001401429,0.999712024,,,,,,,
YOR073W,0.573586414,0.000798921,,,,,,,
YOR329C,0.664597186,0.018569106,,,,,,,
YNL322C,0.447516202,0.043034335,,,,,,,
YPR001W,0.38267082,0.032412576,,,,,,,
YGR026W,-0.373024358,0.111028023,,,,,,,
YPR188C,-0.151806812,0.332387802,,,,,,,
YJL061W,-0.108503176,0.565033333,,,,,,,
YHR137W,0.113608252,0.736280239,,,,,,,
YMR003W,0.024585793,0.913666512,,,,,,,
YIL115C,-0.011119348,0.962921487,,,,,,,
YFR029W,0.978321972,6.89687E-07,,,,,,,
YHR041C,-0.757918916,8.23642E-05,,,,,,,
YJR082C,0.462865776,0.001610754,,,,,,,
YOL132W,1.136171662,0.000351456,,,,,,,
YOR242C,0.919281204,0.000795397,,,,,,,
YOL065C,-0.553402159,0.003072347,,,,,,,
YDR443C,0.48751725,0.003076212,,,,,,,
YLR395C,-0.593282982,0.006447672,,,,,,,
YBL046W,0.722207725,0.003944743,,,,,,,
YDR464W,0.554152101,0.005988798,,,,,,,
YGR104C,0.45751263,0.009260946,,,,,,,
YHR150W,0.38799329,0.008660948,,,,,,,
YBL066C,0.510868121,0.007637261,,,,,,,
YLR407W,0.485368639,0.007779913,,,,,,,
YDR363W,0.447848387,0.002113725,,,,,,,
YBR203W,0.604010116,0.000368782,,,,,,,
YGR013W,0.53559792,0.011672902,,,,,,,
YMR005W,0.588613647,0.01357279,,,,,,,
YHR140W,0.71203378,0.000747933,,,,,,,
YLR421C,-0.57195353,0.016003115,,,,,,,
YGR062C,-0.569376294,0.01182775,,,,,,,
YMR232W,0.773391211,0.002519708,,,,,,,
YOL077W-A,1.167672766,0.018671405,,,,,,,
YAR019C,0.472510523,0.022463731,,,,,,,
YLL021W,0.440477314,0.028908701,,,,,,,
YDL202W,-0.301252858,0.035939236,,,,,,,
YGL175C,0.681530089,0.012236751,,,,,,,
YGR169C,0.499348203,0.02627283,,,,,,,
YCL027W,0.487309417,0.020663343,,,,,,,
YJL066C,0.399713861,0.019613967,,,,,,,
YLL014W,-0.807128162,0.031491151,,,,,,,
YKL185W,0.38182614,0.030280029,,,,,,,
YOL111C,0.336139862,0.031497983,,,,,,,
YPR179C,0.279940862,0.063324545,,,,,,,
YNL234W,-0.554229198,0.0184829,,,,,,,
YKR083C,0.415076257,0.050668338,,,,,,,
YBR057C,0.246541158,0.079004288,,,,,,,
YHL009C,0.302499232,0.081573209,,,,,,,
YKL077W,-0.580983805,0.065782744,,,,,,,
YPL233W,0.337283144,0.076935729,,,,,,,
YHL029C,0.338912712,0.072407003,,,,,,,
YPL180W,0.229143958,0.107044542,,,,,,,
YBL029W,0.549578478,0.029311723,,,,,,,
YPL007C,-0.320616905,0.093546179,,,,,,,
YBR255W,0.357328205,0.044093812,,,,,,,
YBR288C,-0.354112005,0.096133897,,,,,,,
YOL067C,0.385053433,0.050740049,,,,,,,
YML129C,-0.243354047,0.111346353,,,,,,,
YGL154C,0.304725278,0.07119299,,,,,,,
YOR104W,0.494771092,0.091050664,,,,,,,
YLR363W-A,-0.467196771,0.059497206,,,,,,,
YLR033W,0.283940991,0.091898914,,,,,,,
YHR101C,0.278392727,0.108156721,,,,,,,
YOR313C,0.462451532,0.067818295,,,,,,,
YKL074C,0.433900007,0.098583017,,,,,,,
YMR098C,0.288652705,0.113548878,,,,,,,
YDR231C,-0.456203893,0.04775533,,,,,,,
YPL014W,0.51417531,0.098583017,,,,,,,
YMR256C,-0.784887862,0.11562366,,,,,,,
YFR011C,0.327429277,0.138091882,,,,,,,
YEL043W,0.233751081,0.14336139,,,,,,,
YJL156C,0.299604231,0.138628187,,,,,,,
YLR221C,0.354427689,0.105678646,,,,,,,
YDR318W,-0.264970382,0.129127229,,,,,,,
YJR118C,-0.247747589,0.165853413,,,,,,,
YLR003C,-0.275511794,0.16105321,,,,,,,
YDL233W,0.266170968,0.159829772,,,,,,,
YNL015W,0.399688153,0.155078739,,,,,,,
YNL038W,0.308308351,0.161203834,,,,,,,
YJL205C,0.353541692,0.143954994,,,,,,,
YBL029C-A,0.404903285,0.15648327,,,,,,,
YLR192C,-0.212939297,0.200962809,,,,,,,
YLR292C,0.347541848,0.17416261,,,,,,,
YBR185C,-0.226801464,0.171879783,,,,,,,
YHR078W,0.212869742,0.185890723,,,,,,,
YGL151W,0.220484416,0.202586713,,,,,,,
YFR034C,-0.208736419,0.182825925,,,,,,,
YDR179W-A,-0.313597983,0.172018705,,,,,,,
YDL107W,0.233446782,0.16163525,,,,,,,
YMR263W,0.430634814,0.193761934,,,,,,,
YOR051C,-0.221358822,0.202467201,,,,,,,
YGL016W,-0.192631488,0.273057085,,,,,,,
YBR122C,0.278076308,0.256976076,,,,,,,
YFR045W,-0.189614968,0.280177333,,,,,,,
YDL057W,0.296168409,0.249851519,,,,,,,
YKL173W,0.144751164,0.3166274,,,,,,,
YLL004W,-0.377410723,0.272769616,,,,,,,
YCL014W,0.158987277,0.316927473,,,,,,,
YER071C,-0.527533952,0.283411209,,,,,,,
YMR138W,0.293901745,0.26481891,,,,,,,
YDL231C,0.144295638,0.330474736,,,,,,,
YDL092W,0.312589692,0.272914588,,,,,,,
YCR035C,-0.153316961,0.31487231,,,,,,,
YJR012C,0.196375743,0.290503437,,,,,,,
YKL137W,-0.294875071,0.320193385,,,,,,,
YCR095C,0.16339277,0.358026874,,,,,,,
YKL122C,0.357948845,0.329301722,,,,,,,
YJR042W,0.192313496,0.323555328,,,,,,,
YBR162W-A,0.317210904,0.30764066,,,,,,,
YDR067C,0.183469647,0.30210409,,,,,,,
YOL149W,-0.151817896,0.324730282,,,,,,,
YOR368W,0.194447792,0.297365365,,,,,,,
YPR124W,-0.192466516,0.398398997,,,,,,,
YKL183W,-0.179539295,0.391618612,,,,,,,
YLR145W,0.166275062,0.407968998,,,,,,,
YML055W,0.169780731,0.371662457,,,,,,,
YER041W,0.143792713,0.348984885,,,,,,,
YBL018C,-0.152284949,0.379093072,,,,,,,
YJL006C,-0.140239273,0.423624942,,,,,,,
YLR039C,0.111858476,0.474233626,,,,,,,
YBR040W,0.57631416,0.329519804,,,,,,,
YDR296W,0.119208085,0.495168896,,,,,,,
YPL173W,-0.105707424,0.514331422,,,,,,,
YOL072W,-0.15602598,0.532097638,,,,,,,
YNL122C,-0.113320107,0.543127667,,,,,,,
YMR126C,-0.140395792,0.572487979,,,,,,,
YNL099C,0.087339516,0.569054972,,,,,,,
YKL064W,0.094932219,0.607141886,,,,,,,
YPR010C-A,-0.10552629,0.621205935,,,,,,,
YDR347W,-0.081702026,0.604155947,,,,,,,
YMR112C,0.117933857,0.5675411,,,,,,,
YMR176W,0.088687206,0.61547465,,,,,,,
YBR204C,-0.184332411,0.585811331,,,,,,,
YIL087C,-0.120337743,0.467450552,,,,,,,
YOR129C,0.10584503,0.622950356,,,,,,,
YLR090W,0.120581717,0.605116019,,,,,,,
YGR247W,0.11213018,0.608116067,,,,,,,
YER155C,-0.121712055,0.611095446,,,,,,,
YPL099C,-0.096807862,0.626000285,,,,,,,
YMR264W,0.077455458,0.638348863,,,,,,,
YKL090W,-0.123192195,0.663178389,,,,,,,
YOR158W,0.070243341,0.690700229,,,,,,,
YNL211C,0.159214781,0.588997147,,,,,,,
YGR081C,0.089390698,0.704806807,,,,,,,
